gene,score,guide_signif,guide_all,n_downstream,n_cells_target,n_guides,single_guide,ontarget_signif,distal_offtarget,neighboring_KD,qc_pass,status,hub_flag,k562_concordance,specificity_flag,axis,condition,specificity_call,is_clean,clean_strict
UNC5CL,-0.057356533,,,3.0,351.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ADAR,-0.057315547,,,3.0,92.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FKRP,-0.057278495,,,15.0,403.0,1.0,True,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SNX5,-0.057251614,,0.1039779608633491,0.0,625.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
OVGP1,-0.057210322,,0.0635508880789781,0.0,767.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TLCD5,-0.057168115,-0.8027417863019689,0.0865958695727556,5.0,754.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GAB3,-0.057144333,,0.1859125354654596,0.0,613.0,2.0,False,True,False,False,False,novel,,0.0712,,polarization,Stim8hr,T-cell-specific(measured),True,True
MRPS21,-0.057139274,0.1709659882470933,0.0628928849903058,348.0,359.0,2.0,False,False,False,False,False,authors-nominated,,,,polarization,Stim8hr,no-K562-data,True,False
PIGP,-0.057037152,0.6877318645014402,0.045723050919943,3.0,392.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
APBA1,-0.056995776,,,1.0,442.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SNPH,-0.05699103,-0.8943458180512264,0.0675155312266938,10.0,1305.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SLC25A27,-0.056970462,-0.7658592706505231,0.0512990250058333,57.0,921.0,2.0,False,False,False,False,False,authors-nominated,,,,polarization,Stim8hr,no-K562-data,True,False
THRAP3,-0.056931403,0.772684863245769,0.2392407700931524,835.0,546.0,2.0,False,True,False,False,True,novel,,0.6222,cell-line-shared/generic,polarization,Stim8hr,cell-line-shared/generic,False,False
ELP2,-0.056811962,0.6288224077542633,0.3007111865349192,1097.0,210.0,2.0,False,True,False,True,False,novel,,0.3541,,polarization,Stim8hr,T-cell-specific(measured),True,True
ACVR1,-0.056767948,,,4.0,279.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MVP,-0.05658901,-0.0629369978037964,0.0611827186714452,5.0,580.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TRAPPC14,-0.056584362,,0.0021210520510973,1.0,475.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SIK3,-0.056576934,0.6027025167707275,0.2169909386975004,478.0,330.0,2.0,False,True,False,False,True,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ACAA1,-0.056513075,-0.1700350531276484,0.1016003090142561,2.0,473.0,2.0,False,True,False,True,False,novel,,0.3805,,polarization,Stim8hr,T-cell-specific(measured),True,True
MAMDC4,-0.056464322,1.0,0.0861952577292516,2.0,682.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
AMD1,-0.05645202,0.4335902683685349,0.1002293426737897,193.0,350.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NFKB1,-0.05636476,0.3021120312384919,0.0760483317769071,204.0,290.0,2.0,False,True,False,False,False,novel,,0.1963,,polarization,Stim8hr,T-cell-specific(measured),True,True
TEX264,-0.056363598,,0.042170914371311,0.0,661.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SSTR3,-0.05635082,-0.255168092425997,0.0999325450275865,0.0,1153.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TM2D3,-0.05632662,,0.0578704410333558,0.0,592.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RBM6,-0.056257952,1.0,0.1118287027628888,10.0,290.0,2.0,False,True,False,False,False,authors-nominated,,0.4276,,polarization,Stim8hr,T-cell-specific(measured),True,True
SACM1L,-0.05625003,,,128.0,412.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RAD50,-0.05622203,-0.0245450208132836,0.0333501906393549,17.0,297.0,2.0,False,True,False,False,False,authors-nominated,,,,polarization,Stim8hr,no-K562-data,True,False
SEPTIN8,-0.05621584,,0.0655122483352521,0.0,702.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RAC2,-0.05598259,0.8046219075385468,0.0759224654414904,120.0,576.0,2.0,False,True,False,False,True,novel,,0.3717,,polarization,Stim8hr,T-cell-specific(measured),True,True
KMT2A,-0.055967487,,,346.0,43.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZP3,-0.055920955,0.2450365116752164,0.0139213931241471,1.0,274.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PCNP,-0.05592008,-0.2298090215038956,0.0624788965301801,8.0,488.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PANK2,-0.05584562,,,0.0,661.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SMIM1,-0.05581289,,,5.0,809.0,2.0,False,False,False,False,False,authors-nominated,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF605,-0.055653296,,0.077748709785491,1.0,763.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
KCNH2,-0.055646352,,0.0451524912835221,0.0,337.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SLTM,-0.055638235,0.0409999120479355,0.2158697734915122,31.0,463.0,2.0,False,True,False,False,False,novel,,0.4371,,polarization,Stim8hr,T-cell-specific(measured),True,True
IER2,-0.055612963,,0.0540888162402841,1.0,715.0,2.0,False,False,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SNX4,-0.055609357,,,6.0,444.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CCDC15,-0.055607464,,-0.0162445432994375,0.0,1100.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
BAIAP2L2,-0.0555885,0.0049512217603864,-0.038307831631364,3.0,475.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
UBE2E2,-0.05553218,-0.2450018692462277,-0.0916805349252766,1523.0,353.0,2.0,False,True,True,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TCL1A,-0.05552827,0.8529361561038472,0.0893234425184453,1.0,501.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
AGMAT,-0.055491697,1.0,0.1519134123585984,0.0,389.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
LACTB,-0.055416036,0.355230407407178,0.0730425277043357,12.0,716.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NEFM,-0.055401187,,,1.0,455.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MYD88,-0.055389542,1.0,0.1110225396925885,1.0,453.0,2.0,False,True,False,True,False,novel,,0.2043,,polarization,Stim8hr,T-cell-specific(measured),True,True
ACSL3,-0.055307087,0.7874843300041087,0.0475876246045581,4.0,554.0,2.0,False,True,False,False,False,novel,,0.3587,,polarization,Stim8hr,T-cell-specific(measured),True,True
HNRNPH2,-0.05530623,0.6478210276673698,0.0589000033470733,2.0,522.0,2.0,False,True,False,True,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TFAP2C,-0.055293884,-0.0984015231147193,-0.0412558027628724,17.0,263.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SGSM3,-0.05513366,1.0,-0.0298531573634243,0.0,651.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF532,-0.055067137,-0.3855949382630945,0.0694733121670817,6.0,527.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ATAD2B,-0.055055134,0.2119016340990719,0.049121444200171,8.0,517.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MAN2B1,-0.05504468,1.0,0.0960224162227814,2.0,721.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SDR42E1,-0.055031493,-0.5914900928715282,0.0040813574480655,4.0,837.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RWDD3,-0.05490442,,,1.0,542.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
LSM14B,-0.05484327,0.4572813916361514,-0.0346693541931835,5.0,296.0,2.0,False,True,False,False,False,novel,,0.3285,,polarization,Stim8hr,T-cell-specific(measured),True,True
SRM,-0.054777678,0.4015503057684194,0.10994914701051,114.0,342.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
RAB8A,-0.054714292,1.0,0.0342095931939204,1.0,732.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ATF7IP,-0.054639816,-0.1557805418562898,0.2142374712342242,5.0,3069.0,2.0,False,True,False,False,False,authors-nominated,,,,polarization,Stim8hr,no-K562-data,True,False
SDR39U1,-0.054639116,0.6952798214173843,0.1480517760661311,13.0,478.0,2.0,False,True,False,False,False,novel,,0.1867,,polarization,Stim8hr,T-cell-specific(measured),True,True
CD9,-0.054556787,1.0,0.0929015537262858,3.0,477.0,2.0,False,True,False,False,False,authors-nominated,,,,polarization,Stim8hr,no-K562-data,True,False
CD79A,-0.054526202,,0.0421538021131641,0.0,562.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SCGB3A1,-0.054498296,0.8371618590433966,0.031098733772617,3.0,987.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GFOD2,-0.05449325,1.0,0.2065085823940367,2.0,846.0,2.0,False,True,False,False,False,novel,,0.2014,,polarization,Stim8hr,T-cell-specific(measured),True,True
GBX1,-0.0544312,-0.6118328936029455,0.0904087528683265,2.0,802.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ERCC6L2,-0.054418728,0.5919452960945382,0.0538760767375022,239.0,524.0,2.0,False,True,True,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZFAND3,-0.054389168,0.2776481546021322,-0.022914654998432,6.0,465.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FTSJ1,-0.05436981,0.6155801628471628,0.1223047769112316,3.0,961.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF236,-0.054340124,0.0307926380606042,0.2181849029370857,104.0,212.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FAM120A,-0.054300178,0.3348684526485573,-0.0632637333006264,24.0,387.0,2.0,False,True,False,True,False,authors-nominated,,0.2571,,polarization,Stim8hr,T-cell-specific(measured),True,True
DTNB,-0.05426948,,,15.0,193.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SLC39A8,-0.05421751,0.9293078265740092,0.0462775980977877,5.0,636.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GGT1,-0.054164357,,0.0777736034616037,0.0,484.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ACOT4,-0.054116093,,0.0835215470562148,0.0,694.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SLC11A2,-0.054097753,,0.1657739607651221,2.0,236.0,2.0,False,True,False,False,False,authors-nominated,,,,polarization,Stim8hr,no-K562-data,True,False
KLC1,-0.05408616,1.0,0.1078481732518142,0.0,369.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PAX8,-0.054058794,-0.082033751855381,-0.0815006177859573,1.0,429.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CCDC78,-0.054029234,-0.9781623719113408,0.0097883714735963,7.0,971.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CPEB3,-0.053890742,-0.1431228326236282,0.0632399738131777,3.0,839.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ZNF579,-0.053889308,-0.2244031859711095,0.0332862801123926,16.0,771.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MTCL3,-0.053870443,0.1564256396940605,-0.0338320788308804,20.0,401.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ACAP1,-0.05379397,,0.0460464111226669,2.0,690.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
BEX2,-0.053777363,,0.0738795636012735,0.0,649.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PTP4A2,-0.05371902,,,36.0,123.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TNFSF13B,-0.053676732,,,0.0,435.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TMEM30B,-0.053591497,,0.1400821440920114,0.0,684.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PLCL2,-0.05358273,0.7965710312095589,0.0835707331030757,2.0,615.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ANKRD36,-0.05349207,,0.0392498351116954,0.0,922.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
BTBD10,-0.053455733,0.8866412746037085,0.0893158768098316,3.0,572.0,2.0,False,True,False,False,False,novel,,0.1929,,polarization,Stim8hr,T-cell-specific(measured),True,True
MMADHC,-0.053444233,,,3.0,456.0,1.0,True,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GPR19,-0.053440895,,,1.0,226.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NKX2-6,-0.053418905,,,3.0,949.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
TMEM168,-0.0533908,1.0,0.0151370787413639,8.0,806.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
KAT2B,-0.053339068,0.8173949743067203,0.0715154143665911,25.0,765.0,2.0,False,True,False,False,True,authors-nominated,,0.4624,,polarization,Stim8hr,T-cell-specific(measured),True,True
DCTPP1,-0.053283833,0.691404347455714,0.0844732144372827,1.0,398.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PYGB,-0.05326091,,,0.0,364.0,2.0,False,True,False,False,False,novel,,0.175,,polarization,Stim8hr,T-cell-specific(measured),True,True
RNH1,-0.0532609,0.9569524056255744,0.1022650519228722,0.0,740.0,2.0,False,True,False,False,False,novel,,0.2886,,polarization,Stim8hr,T-cell-specific(measured),True,True
IL21,-0.05325835,0.1326753318428071,0.2025019988346722,120.0,593.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
NRDC,-0.053191658,,,1.0,474.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SIRT7,-0.053128924,0.1997771360507917,0.0744975304935799,110.0,675.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CCNB1,-0.053080633,,0.1062855858352987,3.0,838.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
GNA12,-0.053071726,,0.0813503530178295,1.0,357.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CEP170,-0.053061325,1.0,0.0852822226874721,7.0,622.0,2.0,False,True,False,True,False,novel,,0.1415,,polarization,Stim8hr,T-cell-specific(measured),True,True
PRSS3,-0.053053435,,0.0257634613224508,0.0,370.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
HSFX2,-0.05299939,,,0.0,421.0,1.0,True,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FADS3,-0.052958857,,,0.0,689.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PRXL2B,-0.052883074,-0.5122698874465946,0.1018779856604603,2.0,556.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
DYRK4,-0.052879844,,0.0046606967245141,0.0,539.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
DAB2,-0.052856933,,0.0429975273367282,0.0,548.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CALCB,-0.052742325,,-0.0016922837889511,0.0,981.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
SLC4A1AP,-0.052726306,0.5842301687037871,0.1484659837846795,207.0,852.0,2.0,False,True,False,True,False,authors-nominated,,0.4582,,polarization,Stim8hr,T-cell-specific(measured),True,True
LRRC2,-0.052669693,-0.3431184510131683,0.0529814542859923,1.0,575.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
PBRM1,-0.05266842,1.0,0.1113701149680012,2.0,368.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
BAIAP2L1,-0.052578446,-0.864280088074281,0.0603359409501914,1.0,585.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
R3HDM2,-0.052558787,,,3.0,125.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
MBLAC1,-0.052557647,-0.7326448238862298,0.036102123548336,2.0,361.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
C11orf58,-0.05249645,1.0,0.2169073926687883,0.0,734.0,2.0,False,True,False,False,False,authors-nominated,,0.259,,polarization,Stim8hr,T-cell-specific(measured),True,True
TENT4A,-0.05247764,-0.9738265500419652,0.1654819322962791,3.0,576.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CFAP298,-0.052469634,,,1424.0,455.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CDK10,-0.052462105,-0.3985327353611567,-0.0215681334403516,10.0,947.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
CCDC71,-0.05239604,0.0775215319266627,0.0709999013260998,2.0,440.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
EFNB1,-0.052348603,,0.0564780173195502,0.0,486.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
ISG20,-0.05229751,,0.1804044529486018,1.0,516.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
FHL2,-0.05228174,,,2.0,281.0,2.0,False,False,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
DCAKD,-0.052248966,-0.2917607665517711,-0.0429291024324973,1497.0,775.0,2.0,False,True,False,False,False,novel,,,,polarization,Stim8hr,no-K562-data,True,False
