gene,score,guide_signif,guide_all,n_downstream,n_cells_target,n_guides,single_guide,ontarget_signif,distal_offtarget,neighboring_KD,qc_pass,status,hub_flag,k562_concordance,specificity_flag,axis,condition,specificity_call,is_clean,clean_strict
GPATCH2,0.10462017,,0.1788445537945507,2.0,400.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ACVR2A,0.10465504,0.5339843414397869,0.0365018391990223,22.0,937.0,2.0,False,True,True,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
RGMB,0.104704455,0.9992695402328904,0.0938746653897225,4.0,566.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
HNRNPD,0.10471921,0.7576099733265534,0.1482724926016189,164.0,446.0,2.0,False,True,False,False,True,novel,,,,activation,Stim8hr,no-K562-data,True,False
TREX1,0.10478562,1.0,0.0563839966015377,0.0,525.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
FXR1,0.10481388,1.0,0.126176171704552,11.0,318.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
FOXF2,0.10490901,,-0.0118953834940314,2.0,896.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TAB1,0.10492335,,0.1179984002867964,0.0,910.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SIGLEC9,0.10501389,,0.0658395682951086,0.0,550.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SSBP4,0.10508075,0.9997243690720776,0.1516552463784763,0.0,821.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
IMMP1L,0.10510388,0.0243661938236253,0.1414492813898009,87.0,487.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
IRGM,0.10522565,,,2.0,236.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
PPP6C,0.10522995,0.4276089212471669,0.1680816235517418,297.0,286.0,2.0,False,True,False,False,False,novel,,0.4285,,activation,Stim8hr,T-cell-specific(measured),True,True
MPDU1,0.10523819,,,3.0,329.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
TMEM260,0.105306745,0.6302878086741431,0.0801600535933407,4.0,1317.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
FNBP4,0.10532728,0.3459825924428035,0.3088156387878263,883.0,189.0,2.0,False,True,False,False,False,novel,,0.5016,cell-line-shared/generic,activation,Stim8hr,cell-line-shared/generic,False,False
CTSA,0.1053388,0.9541635943618246,0.1033245520007811,2.0,246.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SUMO3,0.10542138,,,37.0,277.0,1.0,True,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
POMGNT2,0.10547929,,,0.0,482.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
YIPF2,0.10548231,-0.0093105865252847,0.0129499265031847,2.0,467.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
HECTD3,0.105486676,0.95127400708922,0.1650195026468428,6.0,314.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ZNRD2,0.105584815,,0.0793277614075906,1.0,395.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
MIXL1,0.105652995,,0.1031304443146513,0.0,940.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ABCB7,0.105776265,,,231.0,26.0,1.0,True,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
DCP1B,0.10580345,1.0,0.051813247701689,1.0,895.0,2.0,False,True,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
H2AJ,0.10584644,0.8918136154042409,0.01625293201907,4.0,1023.0,2.0,False,True,False,True,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
ARGFX,0.10585848,,0.0531421536747345,0.0,1209.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
STAG3,0.10586374,0.6326314202769704,0.0462934859226011,3.0,464.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
CARD8,0.10586873,,0.0276601792735252,0.0,990.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
SNX5,0.10589438,,0.1039779608633491,0.0,625.0,2.0,False,False,False,False,False,novel,,,,activation,Stim8hr,no-K562-data,True,False
